web-scraper-order,web-scraper-start-url,img_url-src,type,prix,adresse
"1751152076-1","https://sn.coinafrique.com/categorie/vetements-enfants?page=22","https://images.coinafrique.com/thumb_724057_uploaded_image1_1562587700.41.png","Tenue Enfant","10 000CFA","Dakar, Sénégal"
"1751152076-2","https://sn.coinafrique.com/categorie/vetements-enfants?page=22","https://images.coinafrique.com/thumb_724054_uploaded_image1_1562587650.41.png","Tenue enfant","10 000CFA","Dakar, Sénégal"
"1751152076-3","https://sn.coinafrique.com/categorie/vetements-enfants?page=22","https://images.coinafrique.com/thumb_724052_uploaded_image1_1562587604.4.png","Tenue pour enfant","10 000CFA","Dakar, Sénégal"
"1751152076-4","https://sn.coinafrique.com/categorie/vetements-enfants?page=22","https://images.coinafrique.com/thumb_724047_uploaded_image1_1562587553.26.png","Tenue enfant","10 000CFA","Dakar, Sénégal"
"1751152076-5","https://sn.coinafrique.com/categorie/vetements-enfants?page=22","https://images.coinafrique.com/thumb_724043_uploaded_image1_1562587503.48.png","Ensemble pour enfant","10 000CFA","Dakar, Sénégal"
"1751152076-6","https://sn.coinafrique.com/categorie/vetements-enfants?page=22","https://images.coinafrique.com/thumb_724000_uploaded_image1_1562587045.77.png","Ensemble costume enfant","25 000CFA","Dakar, Sénégal"
"1751152076-7","https://sn.coinafrique.com/categorie/vetements-enfants?page=22","https://images.coinafrique.com/thumb_723992_uploaded_image1_1562586931.16.png","Ensemble costume enfant","25 000CFA","Dakar, Sénégal"
"1751152082-8","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_799190_uploaded_image1_1564585120.62.png","Robes pour enfant","Prix sur demande","Petit-Mbao, Dakar, Sénégal"
"1751152082-9","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_794850_uploaded_image1_1564483781.69.png","Vêtements enfant","Prix sur demande","Médina, Dakar, Sénégal"
"1751152082-10","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_789093_uploaded_image1_1564310873.21.png","Costume Enfant","Prix sur demande","Médina, Dakar, Sénégal"
"1751152082-11","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_780901_uploaded_image1_1564061950.08.png","Tenue enfant","18 000CFA","Dakar, Sénégal"
"1751152082-12","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_780854_uploaded_image1_1564061441.75.png","Ensemble pour enfant","Prix sur demande","Dakar, Sénégal"
"1751152082-13","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_777756_uploaded_image1_1563987300.49.png","Ensemble Biberon 5 Pièces de Garçons en Bleu - à partir de ...","1 900CFA","Sicap Liberté, Dakar, Sénégal"
"1751152082-14","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_777530_uploaded_image1_1563983540.87.png","Vêtements enfant","Prix sur demande","Dakar, Sénégal"
"1751152082-15","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_777518_uploaded_image1_1563983306.57.png","Robe enfant","Prix sur demande","Dakar, Sénégal"
"1751152082-16","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_777499_uploaded_image1_1563983051.01.png","Robe enfant","Prix sur demande","Dakar, Sénégal"
"1751152082-17","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_777479_uploaded_image1_1563982898.84.png","Robe fillette","Prix sur demande","Dakar, Sénégal"
"1751152082-18","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_777474_uploaded_image1_1563982835.05.png","Robe fillette","Prix sur demande","Dakar, Sénégal"
"1751152082-19","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_777469_uploaded_image1_1563982780.11.png","Vêtements enfant","Prix sur demande","Dakar, Sénégal"
"1751152082-20","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_777455_uploaded_image1_1563982643.5.png","Robe enfant","Prix sur demande","Dakar, Sénégal"
"1751152082-21","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_777414_uploaded_image1_1563982287.77.png","Robe enfant","Prix sur demande","Dakar, Sénégal"
"1751152082-22","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_777403_uploaded_image1_1563982192.33.png","Vêtements pour enfant","Prix sur demande","Dakar, Sénégal"
"1751152082-23","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_777221_uploaded_image1_1563980200.54.png","Robe","Prix sur demande","Dakar, Sénégal"
"1751152082-24","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_777193_uploaded_image1_1563979627.11.png","Robe petite fille","Prix sur demande","Dakar, Sénégal"
"1751152082-25","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_777133_uploaded_image1_1563978827.04.png","Robe","Prix sur demande","Dakar, Sénégal"
"1751152082-26","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_777129_uploaded_image1_1563978782.04.png","Robe","Prix sur demande","Dakar, Sénégal"
"1751152082-27","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_777120_uploaded_image1_1563978720.19.png","Robe enfant","Prix sur demande","Dakar, Sénégal"
"1751152082-28","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_777117_uploaded_image1_1563978670.23.png","Robe","Prix sur demande","Dakar, Sénégal"
"1751152082-29","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_777111_uploaded_image1_1563978617.41.png","Robe","Prix sur demande","Dakar, Sénégal"
"1751152082-30","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_777045_uploaded_image1_1563977929.01.png","Robe enfant","Prix sur demande","Dakar, Sénégal"
"1751152082-31","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_777036_uploaded_image1_1563977800.29.png","Robe enfant","Prix sur demande","Dakar, Sénégal"
"1751152082-32","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_777032_uploaded_image1_1563977727.75.png","Robe enfant","Prix sur demande","Dakar, Sénégal"
"1751152082-33","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_777027_uploaded_image1_1563977675.97.png","Vêtement enfant","Prix sur demande","Dakar, Sénégal"
"1751152082-34","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_777023_uploaded_image1_1563977622.42.png","Vêtement enfant","Prix sur demande","Dakar, Sénégal"
"1751152082-35","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_777019_uploaded_image1_1563977556.39.png","Robe enfant","Prix sur demande","Dakar, Sénégal"
"1751152082-36","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_777015_uploaded_image1_1563977489.37.png","Robe enfant","Prix sur demande","Dakar, Sénégal"
"1751152082-37","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_777013_uploaded_image1_1563977453.51.png","Robe enfant","Prix sur demande","Dakar, Sénégal"
"1751152082-38","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_777011_uploaded_image1_1563977395.81.png","Robe enfant","Prix sur demande","Dakar, Sénégal"
"1751152082-39","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_776960_uploaded_image1_1563976874.21.png","Robe enfant","Prix sur demande","Dakar, Sénégal"
"1751152082-40","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_776951_uploaded_image1_1563976809.34.png","Robe enfant","Prix sur demande","Dakar, Sénégal"
"1751152082-41","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_776102_uploaded_image1_1563966374.5.png","Robe enfant","Prix sur demande","Ouakam, Dakar, Sénégal"
"1751152082-42","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_776078_uploaded_image1_1563965884.05.png","Vêtements enfant","Prix sur demande","Ouakam, Dakar, Sénégal"
"1751152082-43","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_776065_uploaded_image1_1563965793.55.png","Vêtements enfant","Prix sur demande","Ouakam, Dakar, Sénégal"
"1751152082-44","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_774845_uploaded_image1_1563929744.94.png","Vêtements enfant","Prix sur demande","Ouakam, Dakar, Sénégal"
"1751152082-45","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_774840_uploaded_image1_1563929589.59.png","Robes pour enfant","Prix sur demande","Ouakam, Dakar, Sénégal"
"1751152082-46","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_774806_uploaded_image1_1563928347.37.png","Vêtements bébé","Prix sur demande","Médina, Dakar, Sénégal"
"1751152082-47","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_774803_uploaded_image1_1563928268.84.png","Vêtements bébé","Prix sur demande","Médina, Dakar, Sénégal"
"1751152082-48","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_772978_uploaded_image1_1563889449.35.png","Habillement enfant","Prix sur demande","Dakar, Sénégal"
"1751152082-49","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_772928_uploaded_image1_1563888978.63.png","Vêtement enfant","Prix sur demande","Dakar, Sénégal"
"1751152082-50","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_772900_uploaded_image1_1563888684.79.png","Vêtement enfant","Prix sur demande","Dakar, Sénégal"
"1751152082-51","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_772515_uploaded_image1_1563884937.81.png","Tee-shirt","Prix sur demande","Guediawaye, Dakar, Sénégal"
"1751152082-52","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_770101_uploaded_image1_1563822944.92.png","Robes enfants","Prix sur demande","Ouakam, Dakar, Sénégal"
"1751152082-53","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_766924_uploaded_image1_1563733037.86.png","Robes","Prix sur demande","Dakar, Sénégal"
"1751152082-54","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_766156_uploaded_image1_1563699576.64.png","Costume enfant","20 000CFA","Médina, Dakar, Sénégal"
"1751152082-55","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_766149_uploaded_image1_1563699401.63.png","Costume Enfant","20 000CFA","Médina, Dakar, Sénégal"
"1751152082-56","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_765642_uploaded_image1_1563665910.22.png","Vêtements enfant","10 000CFA","Dakar, Sénégal"
"1751152082-57","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_765640_uploaded_image1_1563665850.78.png","Djellaba Enfant","Prix sur demande","Guediawaye, Dakar, Sénégal"
"1751152082-58","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_765637_uploaded_image1_1563665776.21.png","Djellaba Enfant","10 000CFA","Dakar, Sénégal"
"1751152082-59","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_762906_uploaded_image1_1563574544.52.png","Vêtements enfants","Prix sur demande","Les Parcelles Assainies, Dakar, Sénégal"
"1751152082-60","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_760606_uploaded_image1_1563527782.19.png","Robe avec sacoche","10 000CFA","Dakar Plateau, Dakar, Sénégal"
"1751152082-61","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_760600_uploaded_image1_1563527705.83.png","Ensemble chic pour bébé","10 000CFA","Ouakam, Dakar, Sénégal"
"1751152082-62","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_760599_uploaded_image1_1563527651.42.png","Ensemble fille","8 000CFA","Dakar Plateau, Dakar, Sénégal"
"1751152082-63","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_760597_uploaded_image1_1563527596.64.png","Robe avec petite traîne","12 000CFA","Ouakam, Dakar, Sénégal"
"1751152082-64","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_760595_uploaded_image1_1563527531.24.png","Robe enfant","10 000CFA","Dakar Plateau, Dakar, Sénégal"
"1751152082-65","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_760586_uploaded_image1_1563527322.48.png","Joggings filles","3 000CFA","Dakar Plateau, Dakar, Sénégal"
"1751152082-66","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_afrikannonce_1011525_uploaded_image1_1569956572.46.jpg","Robes toute mimi pour enfants","10 000CFA","Sénégal"
"1751152082-67","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_afrikannonce_1011523_uploaded_image1_1569956567.47.jpg","Robe brodée enfant","12 000CFA","Sénégal"
"1751152082-68","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_afrikannonce_1011524_uploaded_image1_1569956569.73.jpg","Jolies robes en wax","8 000CFA","Sénégal"
"1751152082-69","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_752448_uploaded_image1_1563350256.56.png","Costume enfant","20 000CFA","Médina, Dakar, Sénégal"
"1751152082-70","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_752408_uploaded_image1_1563349196.32.png","Blouson enfant","18 000CFA","Médina, Dakar, Sénégal"
"1751152082-71","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_740349_uploaded_image1_1562956490.71.png","Grenouillère - Ensemble Femme","Prix sur demande","Guediawaye, Dakar, Sénégal"
"1751152082-72","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_739801_uploaded_image1_1562946241.61.png","Robe pour enfant","35 000CFA","Dieuppeul-Derklé, Dakar, Sénégal"
"1751152082-73","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_735868_uploaded_image1_1562861740.96.png","Couches et vêtements enfants","8 000CFA","Ngor, Dakar, Sénégal"
"1751152082-74","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_735207_uploaded_image1_1562852018.04.png","Costume enfant","20 000CFA","Médina, Dakar, Sénégal"
"1751152082-75","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_727626_uploaded_image1_1562678215.71.png","Abaya enfant 2 ans - 5 ans","18 000CFA","Les Parcelles Assainies, Dakar, Sénégal"
"1751152082-76","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_725848_uploaded_image1_1562624169.32.png","Abaya enfant Spéciale Tabaski","Prix sur demande","Les Parcelles Assainies, Dakar, Sénégal"
"1751152082-77","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_724146_uploaded_image1_1562589336.01.png","Tenue enfant","10 000CFA","Dakar, Sénégal"
"1751152082-78","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_724143_uploaded_image1_1562589274.19.png","Tenue enfant","10 000CFA","Dakar, Sénégal"
"1751152082-79","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_724138_uploaded_image1_1562589114.05.png","Tenue pour enfant","10 000CFA","Dakar, Sénégal"
"1751152082-80","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_724135_uploaded_image1_1562589070.16.png","Tenue pour enfant","10 000CFA","Dakar, Sénégal"
"1751152082-81","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_724130_uploaded_image1_1562588990.25.png","Tenue enfant","10 000CFA","Dakar, Sénégal"
"1751152082-82","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_724128_uploaded_image1_1562588912.66.png","Tenue enfant","10 000CFA","Dakar, Sénégal"
"1751152082-83","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_724122_uploaded_image1_1562588821.84.png","Tenue pour enfant","10 000CFA","Dakar, Sénégal"
"1751152082-84","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_724115_uploaded_image1_1562588760.4.png","Tenue enfant","10 000CFA","Dakar, Sénégal"
"1751152082-85","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_724113_uploaded_image1_1562588710.7.png","Tenue enfant","10 000CFA","Dakar, Sénégal"
"1751152082-86","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_724109_uploaded_image1_1562588631.85.png","Tenue pour enfant","10 000CFA","Dakar, Sénégal"
"1751152082-87","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_724102_uploaded_image1_1562588582.95.png","Tenue pour enfant","10 000CFA","Dakar, Sénégal"
"1751152082-88","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_724091_uploaded_image1_1562588225.16.png","Tenue pour enfant","10 000CFA","Dakar, Sénégal"
"1751152082-89","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_724081_uploaded_image1_1562588040.19.png","Tenue pour enfant","10 000CFA","Dakar, Sénégal"
"1751152082-90","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_724072_uploaded_image1_1562587876.78.png","Tenues enfant","10 000CFA","Dakar, Sénégal"
"1751152082-91","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","https://images.coinafrique.com/thumb_724060_uploaded_image1_1562587746.67.png","Tenues enfant","10 000CFA","Dakar, Sénégal"
"1751152089-92","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1120161_uploaded_image1_1572249640.19.png","Vêtements","Prix sur demande","Point E, Dakar, Sénégal"
"1751152089-93","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1118621_uploaded_image1_1573389584.27.png","Maillots de bain","7 000CFA","Dakar, Sénégal"
"1751152089-94","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1114952_uploaded_image1_1572104975.89.png","Habits et accessoires d'enfants","Prix sur demande","Hann Bel-Air, Dakar, Sénégal"
"1751152089-95","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1108134_uploaded_image1_1571966882.1.png","Vêtements enfant","5 000CFA","Hann Bel-Air, Dakar, Sénégal"
"1751152089-96","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1107993_uploaded_image1_1571960679.98.png","Vêtements Enfant","Prix sur demande","HLM, Dakar, Sénégal"
"1751152089-97","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1091229_uploaded_image1_1571671997.99.png","Djellaba - enfant","5 000CFA","Touba, Sénégal"
"1751152089-98","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1064667_uploaded_image1_1571103373.33.png","Ensemble enfant","15 000CFA","M'bour, Sénégal"
"1751152089-99","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1061921_uploaded_image1_1571052396.32.png","Haut-enfant","6 000CFA","Ouakam, Dakar, Sénégal"
"1751152089-100","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1061915_uploaded_image1_1571052342.01.png","Pantalon enfant","8 000CFA","Ouakam, Dakar, Sénégal"
"1751152089-101","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1061900_uploaded_image1_1571052225.61.png","Ensemble - enfant","8 000CFA","Ouakam, Dakar, Sénégal"
"1751152089-102","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1061895_uploaded_image1_1571052162.4.png","Chemise-enfant","8 000CFA","Ouakam, Dakar, Sénégal"
"1751152089-103","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1061891_uploaded_image1_1571052122.28.png","Chemise - enfant","8 000CFA","Ouakam, Dakar, Sénégal"
"1751152089-104","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1061876_uploaded_image1_1571052006.69.png","Chemise - enfant","7 000CFA","Ouakam, Dakar, Sénégal"
"1751152089-105","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1061871_uploaded_image1_1571051970.84.png","Chemise - enfant","7 000CFA","Ouakam, Dakar, Sénégal"
"1751152089-106","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1061864_uploaded_image1_1571051920.44.png","Pantalon - enfant","8 000CFA","Ouakam, Dakar, Sénégal"
"1751152089-107","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1061840_uploaded_image1_1571051674.17.png","Robe enfant","8 000CFA","Ouakam, Dakar, Sénégal"
"1751152089-108","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1061821_uploaded_image1_1571051508.82.png","T-shirt - enfant","5 000CFA","Ouakam, Dakar, Sénégal"
"1751152089-109","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1061814_uploaded_image1_1571051426.62.png","Ensemble enfant","10 000CFA","Ouakam, Dakar, Sénégal"
"1751152089-110","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1061809_uploaded_image1_1571051353.3.png","Ensemble enfant","10 000CFA","Ouakam, Dakar, Sénégal"
"1751152089-111","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1051730_uploaded_image1_1570794430.93.png","Tenue enfant","Prix sur demande","Dakar, Sénégal"
"1751152089-112","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1051726_uploaded_image1_1570794373.22.png","Tenue enfant","Prix sur demande","Dakar, Sénégal"
"1751152089-113","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1051629_uploaded_image1_1570793218.21.png","Vêtements enfant","2 500CFA","Pikine, Sénégal"
"1751152089-114","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1051591_uploaded_image1_1570792887.05.png","Vêtements enfants","3 500CFA","Pikine, Sénégal"
"1751152089-115","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1051586_uploaded_image1_1570792855.28.png","Vêtements enfant","3 500CFA","Pikine, Sénégal"
"1751152089-116","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1043364_uploaded_image1_1570628115.92.png","Habillement","Prix sur demande","Guédiawaye, Dakar, Sénégal"
"1751152089-117","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1043343_uploaded_image1_1570627951.98.png","Habillement","Prix sur demande","Guédiawaye, Dakar, Sénégal"
"1751152089-118","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1043341_uploaded_image1_1570627933.41.png","Jupe fille","Prix sur demande","Guédiawaye, Dakar, Sénégal"
"1751152089-119","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1043337_uploaded_image1_1570627886.54.png","Jupe","Prix sur demande","Guédiawaye, Dakar, Sénégal"
"1751152089-120","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1043333_uploaded_image1_1570627859.96.png","Vêtements enfant","Prix sur demande","Guédiawaye, Dakar, Sénégal"
"1751152089-121","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1043331_uploaded_image1_1570627825.79.png","Jupe","3 000CFA","Guédiawaye, Dakar, Sénégal"
"1751152089-122","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1043326_uploaded_image1_1570627731.54.png","Habillement","3 000CFA","Guédiawaye, Dakar, Sénégal"
"1751152089-123","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1035457_uploaded_image1_1570472984.2.png","Chemise","12 000CFA","Dakar-Plateau, Dakar, Sénégal"
"1751152089-124","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1029318_uploaded_image1_1570324274.63.png","Chaussures filles et garçons","25 000CFA","Sénégal"
"1751152089-125","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1027288_uploaded_image1_1570272791.38.png","Lange bébé 5 pièces","8 500CFA","Grand Yoff, Dakar, Sénégal"
"1751152089-126","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1021961_uploaded_image1_1570172652.67.png","Robes","1 250CFA","Grand Dakar, Dakar, Sénégal"
"1751152089-127","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1020573_uploaded_image1_1570128555.58.png","Pull-over mauve","4 500CFA","Dakar Plateau, Dakar, Sénégal"
"1751152089-128","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1016980_uploaded_image1_1570069353.16.png","Jeans enfants - 3 à 16 ans","Prix sur demande","Les Parcelles Assainies, Dakar, Sénégal"
"1751152089-129","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1016979_uploaded_image1_1570069298.65.png","Chemises pour enfants","Prix sur demande","Les Parcelles Assainies, Dakar, Sénégal"
"1751152089-130","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1016977_uploaded_image1_1570069123.14.png","Vêtements Enfants","Prix sur demande","Parcelle Assainies, Dakar, Sénégal"
"1751152089-131","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1005538_uploaded_image1_1569844704.33.png","Ensemble bébé","Prix sur demande","Dakar, Sénégal"
"1751152089-132","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","https://images.coinafrique.com/thumb_1005527_uploaded_image1_1569844605.98.png","Ensemble bébé","Prix sur demande","Dakar, Sénégal"
