web-scraper-order,web-scraper-start-url,img_url-src,type,prix,adresse
"1751150749-1","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2689239_uploaded_image1_1602508255.jpg","Baskets Air Jordan 4","Prix sur demande","Sénégal"
"1751150749-2","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2689235_uploaded_image1_1602508177.jpg","Baskets All star Dior","Prix sur demande","Sénégal"
"1751150749-3","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2689229_uploaded_image1_1602508082.jpg","Baskets Nike Dunk","Prix sur demande","Sénégal"
"1751150749-4","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2688868_uploaded_image1_1602500574.jpg","Chaussures Homme","50 000CFA","Colobane, Dakar, Sénégal"
"1751150749-5","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2687672_uploaded_image1_1602442554.jpg","Chaussures All star","30 000CFA","Dakar, Sénégal"
"1751150749-6","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2687592_uploaded_image1_1602439415.jpg","Chaussures Hommes - Femmes","4 000CFA","Grand Yoff, Dakar, Sénégal"
"1751150749-7","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2686639_uploaded_image1_1602411027.jpg","Chaussures homme - femme","8 000CFA","Dakar, Sénégal"
"1751150749-8","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2686300_uploaded_image1_1602381272.jpg","Chaussures Homme","8 000CFA","Patte d'oie, Dakar, Sénégal"
"1751150749-9","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2686200_uploaded_image1_1602374198.jpg","Chaussures Homme","2 500CFA","Dieuppeul-Derklé, Dakar, Sénégal"
"1751150749-10","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2685941_uploaded_image1_1602361579.jpg","Baskets Nike Air Max 270","10 000CFA","Parcelle Assainies, Dakar, Sénégal"
"1751150749-11","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2684132_uploaded_image1_1602280742.jpg","Chaussures homme","20 000CFA","Almadies, Dakar, Sénégal"
"1751150749-12","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2681736_uploaded_image1_1602197969.jpg","Mocassins homme","30 000CFA","Dakar, Sénégal"
"1751150749-13","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2681704_uploaded_image1_1602197202.jpg","Chaussures hommes","15 000CFA","Grand Yoff, Dakar, Sénégal"
"1751150749-14","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2681077_uploaded_image1_1602177175.jpg","Baskets Nike Air Max 720","10 000CFA","Sicap Liberté, Dakar, Sénégal"
"1751150749-15","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2680908_uploaded_image1_1602172279.jpg","Chaussures homme","8 000CFA","Grand Yoff, Dakar, Sénégal"
"1751150749-16","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2680590_uploaded_image1_1602166288.jpg","Chaussures Homme","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751150749-17","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2680557_uploaded_image1_1602165879.jpg","Nu-pieds Adidas","5 000CFA","Grand Dakar, Dakar, Sénégal"
"1751150749-18","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2678660_uploaded_image1_1602093246.jpg","Baskets  Homme","18 000CFA","Sicap Liberté, Dakar, Sénégal"
"1751150749-19","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2678391_uploaded_image1_1602086045.jpg","Chaussures homme","15 000CFA","Dakar, Sénégal"
"1751150749-20","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2678023_uploaded_image3_1602075949.jpeg","Chaussures homme","Prix sur demande","Fass, Dakar, Sénégal"
"1751150749-21","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2678017_uploaded_image1_1602075840.jpg","Chaussures homme","Prix sur demande","Fass, Dakar, Sénégal"
"1751150749-22","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2678014_uploaded_image2_1602075743.jpeg","Chaussures homme","Prix sur demande","Fass, Dakar, Sénégal"
"1751150749-23","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2677817_uploaded_image1_1602071299.jpg","Chaussures homme","15 000CFA","Dakar, Sénégal"
"1751150749-24","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2676747_uploaded_image1_1602021760.jpg","Chaussures homme","15 000CFA","Dakar, Sénégal"
"1751150749-25","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2674985_uploaded_image2_1601970287.jpeg","Chaussures homme","15 000CFA","Guediawaye, Dakar, Sénégal"
"1751150749-26","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2674367_uploaded_image1_1601929846.jpg","Chaussures hommes - femmes","13 000CFA","Grand Yoff, Dakar, Sénégal"
"1751150749-27","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2670671_uploaded_image1_1601772738.jpg","Chaussures Homme","2 500CFA","Dieuppeul-Derklé, Dakar, Sénégal"
"1751150749-28","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2667885_uploaded_image1_1601675002.jpg","Wallabees clark’s","15 000CFA","Dakar, Sénégal"
"1751150749-29","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2667262_uploaded_image1_1601657858.jpg","Baskets Nike","15 000CFA","Dakar, Sénégal"
"1751150749-30","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2667234_uploaded_image1_1601657452.jpg","Chaussures de ville","25 000CFA","Dakar, Sénégal"
"1751150749-31","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2667233_uploaded_image1_1601657421.jpg","Chaussures de ville","25 000CFA","Dakar, Sénégal"
"1751150749-32","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2667232_uploaded_image1_1601657372.jpg","Chaussures de ville","25 000CFA","Dakar, Sénégal"
"1751150749-33","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2666936_uploaded_image3_1601650391.jpeg","Chaussures Homme","30 000CFA","Dakar, Sénégal"
"1751150749-34","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2665162_uploaded_image1_1601593646.jpg","Baskets Nike Air Jordan homme","Prix sur demande","Dakar, Sénégal"
"1751150749-35","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2664251_uploaded_image1_1601566979.jpg","Chaussures homme","150 000CFA","Dakar Plateau, Dakar, Sénégal"
"1751150749-36","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2662788_uploaded_image1_1601515270.jpg","Chaussures homme","2 500CFA","Dieuppeul-Derklé, Dakar, Sénégal"
"1751150749-37","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2660289_uploaded_image2_1601422035.jpeg","Baskets homme","15 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751150749-38","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2659973_uploaded_image1_1601409701.jpg","Baskets homme","15 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751150749-39","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2658260_uploaded_image1_1601368068.jpg","Chaussures   homme","Prix sur demande","Fass, Dakar, Sénégal"
"1751150749-40","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2657941_uploaded_image1_1601338590.jpg","Chaussures Homme","6 000CFA","Keur Massar, Sénégal"
"1751150749-41","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2657798_uploaded_image1_1601331410.jpg","Mocassins homme","25 000CFA","Dakar, Sénégal"
"1751150749-42","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2657796_uploaded_image1_1601331296.jpg","Baskets","25 000CFA","Dakar, Sénégal"
"1751150749-43","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2657532_uploaded_image1_1601322711.jpg","Mocassins marocains","15 000CFA","Geule Tapée, Dakar, Sénégal"
"1751150749-44","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2656659_uploaded_image1_1601298032.jpg","Chaussures en cuir Homme & Femme","5 000CFA","Biscuiterie, Dakar, Sénégal"
"1751150749-45","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2655344_uploaded_image1_1601236809.jpg","Basket - casquette - portefeuille - ceinture","24 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751150749-46","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2654902_uploaded_image1_1601217259.jpg","Baskets Alexander Mqueen","20 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751150749-47","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2654898_uploaded_image1_1601217096.jpg","Baskets Nike Jordan One","20 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751150749-48","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2654671_uploaded_image1_1601207920.jpg","Sandales homme","3 500CFA","Biscuiterie, Dakar, Sénégal"
"1751150749-49","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2654275_uploaded_image1_1601177135.jpg","Chaussures homme","20 000CFA","Fass, Dakar, Sénégal"
"1751150749-50","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2654126_uploaded_image1_1601162441.jpg","Chaussures homme - femme","8 000CFA","Grand Yoff, Dakar, Sénégal"
"1751150749-51","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2652034_uploaded_image1_1601063664.jpg","Chaussures homme","25 000CFA","Sicap Liberté, Dakar, Sénégal"
"1751150749-52","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2651717_uploaded_image1_1601051796.jpg","Baskets homme","25 000CFA","Dakar, Sénégal"
"1751150749-53","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2651624_uploaded_image1_1601049016.jpg","Mocassins homme","20 000CFA","Dakar, Sénégal"
"1751150749-54","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2651615_uploaded_image1_1601048656.jpg","Mocassins homme","20 000CFA","Dakar, Sénégal"
"1751150749-55","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2651596_uploaded_image1_1601047945.jpg","Mocassin Homme","20 000CFA","Dakar, Sénégal"
"1751150749-56","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2651335_uploaded_image1_1601040539.jpg","Chaussures  homme","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751150749-57","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2649866_uploaded_image1_1600977813.jpg","Chaussures homme","5 000CFA","Guédiawaye, Dakar, Sénégal"
"1751150749-58","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2649743_uploaded_image1_1600973655.jpg","Mocassins homme","Prix sur demande","Patte d'oie, Dakar, Sénégal"
"1751150749-59","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2648831_uploaded_image1_1600949493.jpg","Baskets  homme","Prix sur demande","Guediawaye, Dakar, Sénégal"
"1751150749-60","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2648828_uploaded_image1_1600949417.jpg","Chaussures hommes","Prix sur demande","Guediawaye, Dakar, Sénégal"
"1751150749-61","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2648566_uploaded_image1_1600943504.jpg","Chaussures homme","Prix sur demande","Patte d'oie, Dakar, Sénégal"
"1751150749-62","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2647976_uploaded_image1_1600910355.jpg","Baskets Puma RX Toys Homme","10 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751150749-63","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2647888_uploaded_image1_1600905083.jpg","Baskets Dior","Prix sur demande","Colobane, Dakar, Sénégal"
"1751150749-64","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2647791_uploaded_image1_1600900668.jpg","Chaussures Air force one","24 900CFA","Almadies, Dakar, Sénégal"
"1751150749-65","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2647787_uploaded_image1_1600900608.jpg","Baskets Nike Zoom","34 900CFA","Almadies, Dakar, Sénégal"
"1751150749-66","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2647785_uploaded_image1_1600900533.jpg","Chaussures Air 270","29 900CFA","Almadies, Dakar, Sénégal"
"1751150749-67","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2646892_uploaded_image1_1600872983.jpg","Baskets Nike Homme","18 000CFA","Dakar, Sénégal"
"1751150749-68","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2646890_uploaded_image1_1600872893.jpg","Baskets Jordan 1 Low","18 000CFA","Dakar, Sénégal"
"1751150749-69","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2646398_uploaded_image1_1600860509.jpg","Sandales homme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal"
"1751150749-70","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2646380_uploaded_image1_1600860218.jpg","Baskets homme","Prix sur demande","Yoff, Dakar, Sénégal"
"1751150749-71","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2644778_uploaded_image1_1600792908.jpg","Sandales homme","15 000CFA","Parcelle Assainies, Dakar, Sénégal"
"1751150749-72","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2644746_uploaded_image1_1600791902.jpg","Sandales homme","15 000CFA","Parcelle Assainies, Dakar, Sénégal"
"1751150749-73","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2644736_uploaded_image1_1600791527.jpg","Chaussures   homme","15 000CFA","Parcelle Assainies, Dakar, Sénégal"
"1751150749-74","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2644683_uploaded_image1_1600790388.jpg","Chaussures Nike","20 000CFA","Yoff, Dakar, Sénégal"
"1751150749-75","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2644418_uploaded_image1_1600784436.jpg","Baskets Nike Air Force One","Prix sur demande","Guediawaye, Dakar, Sénégal"
"1751150749-76","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2644143_uploaded_image2_1600777651.jpeg","Baskets Air Jordan","Prix sur demande","Guediawaye, Dakar, Sénégal"
"1751150749-77","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2642757_uploaded_image1_1600724617.jpg","Chaussures en cuir","8 000CFA","Keur Massar, Sénégal"
"1751150749-78","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2642622_uploaded_image1_1600719545.jpg","Chaussures locales","13 000CFA","Cambérène, Dakar, Sénégal"
"1751150749-79","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2642616_uploaded_image1_1600719373.jpg","Chaussures locales","13 000CFA","Cambérène, Dakar, Sénégal"
"1751150749-80","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2642321_uploaded_image1_1600711405.jpg","Chaussures homme","7 500CFA","Grand Yoff, Dakar, Sénégal"
"1751150749-81","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2641693_uploaded_image1_1600695596.jpg","Chaussures hommes","Prix sur demande","Guediawaye, Dakar, Sénégal"
"1751150749-82","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2640521_uploaded_image1_1600650385.jpg","Chaussures homme","5 000CFA","Dieuppeul-Derklé, Dakar, Sénégal"
"1751150749-83","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2640436_uploaded_image1_1600644566.jpg","Chaussures Versace two chainz","22 000CFA","Parcelle Assainies, Dakar, Sénégal"
"1751150749-84","https://sn.coinafrique.com/categorie/chaussures-homme?page=100","https://images.coinafrique.com/thumb_2640429_uploaded_image1_1600644318.jpg","Baskets homme","Prix sur demande","Geule Tapée, Dakar, Sénégal"
"1751150757-85","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2717826_uploaded_image1_1603653089.jpg","Mocassins en cuir","17 000CFA","Grand Dakar, Dakar, Sénégal"
"1751150757-86","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2717813_uploaded_image1_1603652779.jpg","Mocassins en cuir","17 000CFA","Grand Dakar, Dakar, Sénégal"
"1751150757-87","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2717806_uploaded_image1_1603652582.jpg","Mocassins daim","17 000CFA","Grand Dakar, Dakar, Sénégal"
"1751150757-88","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2717805_uploaded_image1_1603652479.jpg","Mocassins en cuir","17 000CFA","Grand Dakar, Dakar, Sénégal"
"1751150757-89","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2716873_uploaded_image1_1603616822.jpg","Chaussures mixtes","8 000CFA","Medina, Dakar, Sénégal"
"1751150757-90","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2716862_uploaded_image1_1603616089.jpg","Baskets Nike","60 000CFA","Colobane, Dakar, Sénégal"
"1751150757-91","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2716777_uploaded_image1_1603609907.jpg","Chaussures sneakers homme","15 000CFA","Parcelle Assainies, Dakar, Sénégal"
"1751150757-92","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2716666_uploaded_image1_1603587102.jpg","Baskets homme","Prix sur demande","Geule Tapée, Dakar, Sénégal"
"1751150757-93","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2716663_uploaded_image1_1603586857.jpg","Chaussures Jordan en daim cuir","Prix sur demande","Geule Tapée, Dakar, Sénégal"
"1751150757-94","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2716240_uploaded_image1_1603562667.jpg","Chaussures de ville","28 000CFA","Medina, Dakar, Sénégal"
"1751150757-95","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2715654_uploaded_image1_1603541272.jpg","Baskets Nike","14 000CFA","Dakar, Sénégal"
"1751150757-96","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2715417_uploaded_image1_1603534167.jpg","Baskets homme","Prix sur demande","Geule Tapée, Dakar, Sénégal"
"1751150757-97","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2715238_uploaded_image1_1603527206.jpg","Chaussures New Balance","15 000CFA","Yoff, Dakar, Sénégal"
"1751150757-98","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2715020_uploaded_image1_1603500577.jpg","Chaussures Puma","Prix sur demande","Geule Tapée, Dakar, Sénégal"
"1751150757-99","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2714823_uploaded_image1_1603488733.jpg","Baskets Nike Air Force 1","15 000CFA","Dakar, Sénégal"
"1751150757-100","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2714674_uploaded_image2_1603482099.jpeg","Chaussures Nike","Prix sur demande","Hann Bel-Air, Dakar, Sénégal"
"1751150757-101","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2714673_uploaded_image3_1603482025.jpeg","Chaussures homme","Prix sur demande","Hann Bel-Air, Dakar, Sénégal"
"1751150757-102","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2714671_uploaded_image1_1603481925.jpg","Chaussures homme","Prix sur demande","Hann Bel-Air, Dakar, Sénégal"
"1751150757-103","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2714668_uploaded_image1_1603481786.jpg","Chaussures homme","Prix sur demande","Hann Bel-Air, Dakar, Sénégal"
"1751150757-104","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2714665_uploaded_image1_1603481681.jpg","Chaussures homme","Prix sur demande","Hann Bel-Air, Dakar, Sénégal"
"1751150757-105","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2714657_uploaded_image1_1603481496.jpg","Chaussures homme","25 000CFA","Hann Bel-Air, Dakar, Sénégal"
"1751150757-106","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2714611_uploaded_image1_1603479180.jpg","Chaussures Sebago","14 000CFA","Dakar, Sénégal"
"1751150757-107","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2713851_uploaded_image1_1603456192.jpg","Chaussures de ville","20 000CFA","Ouest Foire, Dakar, Sénégal"
"1751150757-108","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2713834_uploaded_image1_1603455894.jpg","Chaussures de ville","20 000CFA","Ouest Foire, Dakar, Sénégal"
"1751150757-109","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2713713_uploaded_image1_1603452920.jpg","Chaussures Homme","23 000CFA","Parcelle Assainies, Dakar, Sénégal"
"1751150757-110","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2713416_uploaded_image1_1603444306.jpg","Baskets Jordan","Prix sur demande","Fass, Dakar, Sénégal"
"1751150757-111","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2713409_uploaded_image2_1603444123.jpeg","Chaussures homme","Prix sur demande","Fass, Dakar, Sénégal"
"1751150757-112","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2713057_uploaded_image1_1603414504.jpg","Chaussures homme","2 500CFA","Dieuppeul-Derklé, Dakar, Sénégal"
"1751150757-113","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2712703_uploaded_image1_1603400491.jpg","Baskets Fashion","9 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751150757-114","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2712688_uploaded_image1_1603399740.jpg","Chaussures Clarks homme","14 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751150757-115","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2712538_uploaded_image1_1603393213.jpg","Baskets homme","80 000CFA","Colobane, Dakar, Sénégal"
"1751150757-116","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2710094_uploaded_image1_1603299018.jpg","Chaussures homme","25 000CFA","Dakar Plateau, Dakar, Sénégal"
"1751150757-117","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2710010_uploaded_image1_1603296931.jpg","Chaussures homme","17 000CFA","Dakar Plateau, Dakar, Sénégal"
"1751150757-118","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2709949_uploaded_image1_1603295186.jpg","Chaussures mixtes","700CFA","Grand Yoff, Dakar, Sénégal"
"1751150757-119","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2709550_uploaded_image1_1603284031.jpg","Baskets Puma Future","Prix sur demande","Dakar Plateau, Dakar, Sénégal"
"1751150757-120","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2708664_uploaded_image1_1603245081.jpg","Baskets Nike Homme","20 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751150757-121","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2708553_uploaded_image1_1603237266.jpg","Baskets Adidas","20 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751150757-122","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2708344_uploaded_image1_1603228838.jpg","Baskets Nike homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal"
"1751150757-123","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2708236_uploaded_image1_1603224915.jpg","Baskets","Prix sur demande","Dakar Plateau, Dakar, Sénégal"
"1751150757-124","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2708229_uploaded_image1_1603224760.jpg","Baskets Nike","Prix sur demande","Dakar Plateau, Dakar, Sénégal"
"1751150757-125","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2708223_uploaded_image1_1603224645.jpg","Baskets hommes","Prix sur demande","Dakar Plateau, Dakar, Sénégal"
"1751150757-126","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2707138_uploaded_image2_1603195221.jpeg","Chaussures Wallabees Homme","15 000CFA","Dakar, Sénégal"
"1751150757-127","https://sn.coinafrique.com/categorie/chaussures-homme?page=99","https://images.coinafrique.com/thumb_2706177_uploaded_image1_1603150482.jpg","Baskets homme","12 500CFA","Mermoz-Sacré Coeur, Dakar, Sénégal"
